Power_On_Hours,Wear_Leveling_Count,Temperature,Reallocated_Sector_Ct,Media_Errors,Host_Writes,Write_Amplification,Bad_Block_Count,days_to_failure,health_status
42507,84,28.558951427121126,36,17,426199,3.5130945028225087,11,613,Degrading
1416,5,30.287929099960277,0,0,19699,1.3972987404982358,0,3505,Healthy
26224,50,32.67873544129026,0,0,247803,2.5783739224406093,10,1833,Healthy
48283,95,40.19371069455261,94,17,503569,3.8389174043896146,37,100,Critical
48793,93,32.790517468507346,66,17,469528,3.397681622002897,26,191,Critical
18437,39,31.47107202864645,0,0,201817,1.9918421240889834,0,2288,Healthy
18056,32,37.39286264291216,0,0,173353,1.9146846196458631,0,2390,Healthy
33075,68,31.15942936370199,28,2,332087,3.1105636821694915,5,1159,Degrading
3184,7,30.25071478822625,17,0,33885,1.1572556596976233,0,3364,Healthy
31476,63,29.785120637184697,0,8,299817,3.0932691292691694,6,1422,Degrading
26273,54,25.669334386854743,13,11,276052,2.8252205698926454,7,1655,Healthy
9909,16,40.65732956312817,0,1,98396,1.4111969898224028,0,2950,Healthy
20580,39,32.04033290646397,7,0,200530,2.2794526852033297,0,2158,Healthy
45185,89,37.831200969365604,44,18,460331,3.202068506276791,26,317,Critical
14288,32,30.884216305067078,1,2,162270,1.8346172426005798,0,2572,Healthy
25828,56,30.023760472254914,22,0,271113,2.581746386130032,11,1676,Healthy
6758,13,29.176170532043475,5,7,82379,1.6986800709525833,5,3093,Healthy
36556,73,38.31644232743348,18,3,372788,3.306703662509593,13,905,Degrading
35975,71,35.13533019075917,13,7,359831,3.160675376123213,4,1083,Degrading
2873,9,36.41665783963961,19,0,36686,1.4387072669868424,0,3411,Healthy
26255,51,30.995183121526157,0,0,271080,2.491350995040839,6,1723,Healthy
16733,26,25.84992392162111,0,0,150225,1.7699685438645663,0,2559,Healthy
34372,70,44.618320355723704,7,0,350820,3.210814257023732,4,1063,Degrading
45347,91,26.777626491024126,45,11,449827,3.395896056531224,18,306,Critical
25171,54,32.030127915585226,14,8,242616,2.4918164835105503,3,1837,Healthy
16850,33,36.663993909123924,23,10,167388,2.115485956126818,5,2460,Healthy
41486,79,42.377745834369826,31,12,407309,3.3522057136092647,15,661,Degrading
11222,22,34.773675156243506,2,0,128150,1.8819878435667081,0,2733,Healthy
13385,27,22.870337743090083,12,0,140232,2.058872590084953,3,2631,Healthy
45687,87,48.526744194157125,67,12,448118,3.397546888105049,28,332,Critical
11026,24,32.13720129295556,0,0,113419,1.3043188826559433,0,2898,Healthy
9073,15,30.201389316613238,31,0,87166,1.7655945122949408,5,3009,Healthy
17212,33,28.44866106026393,0,0,161156,2.2361687622554007,0,2494,Healthy
20038,44,31.93458509153717,6,2,196269,2.3050623770580794,3,2213,Healthy
27901,55,36.48252042397006,0,4,274039,2.380911765327302,0,1613,Healthy
29451,54,44.80708029081735,0,0,271608,2.9676258425830406,0,1548,Healthy
22104,44,33.24084789791296,0,0,210117,2.609245327244303,8,2061,Healthy
7215,16,33.55175282351025,0,0,97071,2.034143536211057,0,3009,Healthy
46389,94,34.456111763561886,65,9,453711,3.8576678386075414,26,249,Critical
21855,44,31.057494777643242,1,0,209308,2.4459040435011703,1,2023,Healthy
4201,6,29.836784404123364,0,0,34866,1.5270110844434928,6,3431,Healthy
46251,94,38.57851964196868,61,11,474239,3.2106271654305956,26,276,Critical
46544,89,34.630931120238095,69,11,454938,3.3031148112361515,29,366,Critical
39589,75,36.42224364812102,21,12,387431,3.3997912348310972,7,789,Degrading
35323,77,52.408742905265,13,1,358489,2.8955661092595575,0,895,Degrading
19677,36,29.924228430398575,0,2,208722,2.1109022863000075,0,2201,Healthy
14719,28,26.956670076704853,0,0,166149,1.9880328235129279,0,2476,Healthy
6608,10,31.635438714999953,0,0,66493,1.4599614428295846,0,3159,Healthy
30813,65,42.210375035981656,12,6,311215,2.7475303909438016,1,1316,Degrading
16540,33,38.38898571900775,9,0,182454,2.029695752509046,0,2470,Healthy
42419,84,32.799480228535316,33,5,426313,3.1569166367031487,15,543,Degrading
31537,62,46.54708565533361,4,0,324777,2.974687119446181,0,1332,Degrading
42876,83,37.55900375353686,28,0,406905,3.084850290672678,18,580,Degrading
46296,90,25.870504240087996,47,15,458651,3.2701933053097187,15,353,Critical
26096,47,42.10916660705541,9,0,251668,2.2630974111827555,0,1867,Healthy
39940,79,44.52432417514602,22,4,408805,2.923155369633076,8,697,Degrading
0,2,35.784278831316264,0,1,8749,1.0575305932515342,0,3551,Healthy
2896,8,28.588804697569625,7,1,35999,1.1950780270835504,3,3351,Healthy
47561,94,31.85837007183567,72,14,489047,3.7034639663760838,31,74,Critical
42852,82,31.304702021475364,21,4,405223,3.54642705788282,19,531,Critical
14403,33,25.503014492400865,0,4,163006,1.379871660595001,14,2514,Healthy
32963,68,35.706238411962765,10,0,338842,2.8741665879815357,8,1274,Degrading
43319,88,43.43750631796018,52,10,435879,3.6512775882602555,27,442,Critical
4335,4,30.937063643428388,5,1,50531,1.5332978947819964,0,3324,Healthy
41849,87,48.46430005300401,44,12,420408,3.350751774329244,17,469,Critical
11549,22,36.086431197784954,0,0,119792,1.38454028631408,0,2802,Healthy
19480,40,33.82424744335336,5,3,215905,2.1517057287170873,0,2182,Healthy
27339,56,41.136540672725594,9,0,280707,2.960161740625562,0,1601,Healthy
42621,85,43.1034190875914,34,14,407218,3.0813201637878196,18,587,Degrading
8935,18,25.331750432764277,2,0,102534,1.5445146512399148,0,3022,Healthy
49319,96,33.62147583582572,88,16,483103,3.929426102024055,36,70,Critical
32908,66,40.78204839248201,0,0,332883,2.5825460054978877,4,1305,Degrading
45995,93,39.82913302263099,66,8,449366,3.657523206908422,25,324,Critical
37796,74,33.61190890995949,16,2,387832,2.929238332243409,15,871,Degrading
26502,54,36.96760802659736,8,0,263132,2.368578556086596,4,1707,Healthy
32111,68,40.40492059079443,0,8,333862,3.2657095950942123,3,1199,Degrading
24726,46,34.07162507132916,5,10,231877,2.367593510204397,6,1932,Healthy
26686,52,33.828177358284414,4,1,284073,2.671346962731362,5,1599,Healthy
3138,8,33.841075403546185,0,3,26630,1.189064839139119,2,3434,Healthy
40553,84,35.88351377144029,37,14,413882,3.3104990550402325,8,579,Degrading
5901,12,34.788844626998085,15,0,67975,0.8941123546323103,8,3062,Healthy
20084,40,34.39752445752191,0,5,213428,2.212886524682451,0,2073,Healthy
5894,11,33.697143731224,4,0,68646,1.7876965856909388,2,3179,Healthy
40850,83,36.12900873583609,28,6,401961,3.263544557466495,19,652,Degrading
41877,80,33.804858751180596,51,16,446966,3.385245859150198,10,616,Degrading
34266,69,31.890071981970735,7,4,338926,3.06076641866769,9,1129,Degrading
28479,57,36.83903006109992,0,0,284634,2.5832119127499804,5,1636,Healthy
27669,48,33.83763885151069,2,5,284793,2.5952473996789194,12,1729,Healthy
38323,79,34.72979786780997,29,1,388947,2.83886650650411,15,818,Degrading
17763,40,28.97872890635935,5,0,199568,2.1104757647117935,14,2310,Healthy
6727,10,31.135989793036025,0,9,63037,1.5175742316213572,0,3239,Healthy
6328,13,26.414147703093768,14,0,63889,1.073250410623461,0,3162,Healthy
15887,28,38.36077301822599,0,0,140101,1.9865268480343459,0,2550,Healthy
49277,99,43.83284362148658,107,29,499074,3.8849351391319544,41,0,Critical
22484,45,36.1935343491866,7,6,213269,2.2372016148128195,0,2035,Healthy
42499,84,34.07034660401322,34,0,429819,2.860731600564636,12,609,Degrading
35104,70,40.113956042069546,10,1,339194,3.0164977053166786,0,1207,Degrading
10958,24,26.11281624244264,0,0,112389,1.9791720579471948,0,2785,Healthy
44304,90,33.23899164696367,48,10,425238,3.514197024749723,18,507,Critical
1290,0,29.822698561541294,0,7,9052,1.2613988574143684,0,3640,Healthy
23101,44,45.76459900496616,0,5,243806,2.508376009675932,0,1964,Healthy
52297,99,30.842471584236023,92,20,504925,3.5575608873247626,40,0,Critical
32730,64,34.84390438423765,18,7,324483,2.694054800087844,7,1383,Degrading
22529,43,38.250643952844655,0,3,201546,1.882744817568311,4,2118,Healthy
4023,4,35.31769679661503,8,0,42675,1.2112084417408793,0,3318,Healthy
23774,46,34.989699659967386,12,5,237975,2.441154194544183,1,1971,Healthy
22871,40,36.43049491418324,5,0,201434,2.3866094955291373,0,2118,Healthy
13415,29,26.903112843529463,0,0,152251,1.793400017117174,0,2543,Healthy
11270,20,35.06698627628885,0,1,134181,1.8520051578753147,0,2737,Healthy
18997,36,22.14465675906771,0,2,193859,2.3256206980487497,3,2207,Healthy
11155,19,35.938816422893986,18,0,112828,1.3089440952334082,0,2859,Healthy
49033,94,46.13916091451657,97,11,496565,3.4875732242395183,42,86,Critical
21939,40,37.37474899026928,0,0,229030,2.248504441353267,0,2005,Healthy
3619,9,39.69021969803002,9,0,40985,1.7155247763134365,0,3370,Healthy
32244,58,27.948725524947957,0,5,319715,2.599644086100475,0,1448,Degrading
8457,21,35.6544993368742,3,0,99607,1.8463228580429298,0,2941,Healthy
39207,74,38.01340526464537,32,1,369852,3.074920616016473,8,910,Degrading
15778,33,38.91452535384262,0,0,184948,1.9763221378890097,0,2426,Healthy
30610,58,36.82234473971874,4,12,313175,2.5458909079063217,0,1425,Degrading
29865,56,37.004635497661916,9,4,297557,2.682582593646971,5,1506,Healthy
46936,99,40.291772667929095,83,12,493744,3.8047598181142277,30,150,Critical
32795,65,34.32585411450305,9,10,347639,2.8925923357378256,6,1335,Degrading
45163,85,36.49114066590696,45,18,418436,3.206233235816408,13,488,Critical
28555,59,40.11913990146686,11,0,282575,2.7927508118646345,9,1478,Healthy
35842,74,34.307997736428646,27,7,381653,2.879082145885486,4,941,Degrading
7361,18,39.89078405340974,18,5,83577,1.3081154377362272,0,3138,Healthy
36887,75,34.570737852785356,11,12,379265,3.3017869014817016,11,896,Degrading
39826,76,31.04030229636623,28,8,411971,3.319815797315482,5,748,Degrading
15617,32,40.96903005722882,0,2,170617,2.09152754118758,0,2446,Healthy
20028,38,32.33060655027889,30,2,188679,2.1059250887690646,0,2293,Healthy
8219,18,28.019882367773718,0,3,88346,1.5994122679988056,13,3079,Healthy
26734,56,36.076637958963104,6,0,278895,2.741475934251049,3,1628,Healthy
2696,5,34.94471215402601,0,0,14908,1.2951103330837566,7,3502,Healthy
29622,56,31.578704106596827,0,7,288502,2.4167528241823315,3,1503,Healthy
18026,36,31.745349823801124,3,0,181682,2.1360962712032214,11,2315,Healthy
31963,65,33.84681838304325,6,0,305208,2.875824533400401,9,1351,Degrading
42383,82,38.537034721258294,28,7,433056,3.3227460802092237,23,555,Critical
37716,71,45.060404419820536,0,14,366555,3.0092287898769774,7,964,Degrading
2505,0,26.791469085671192,0,0,14370,1.1323406638058324,1,3639,Healthy
18466,40,33.84384319420918,0,5,194808,1.9446597540496942,11,2174,Healthy
12985,27,42.864762335975136,10,2,128154,2.1768851202671096,6,2705,Healthy
34691,66,33.86885423926359,18,2,348840,2.7715202025762222,6,1120,Degrading
33331,63,36.63372021149624,13,4,310188,2.6292509526869914,7,1288,Degrading
32227,59,33.74968288240614,19,10,293528,2.530132618925215,2,1349,Degrading
49315,98,56.47557080910176,99,20,478587,3.9495211045944885,35,64,Critical
8441,16,35.58641590452948,2,0,78621,1.697253303728287,0,2997,Healthy
28869,61,33.81889208058872,8,14,274451,2.659140176518528,6,1452,Healthy
31823,64,32.513634090056954,10,0,337105,2.987994540157885,10,1317,Degrading
27304,56,33.332139589400526,17,7,271197,2.5979163362082436,0,1682,Healthy
30415,55,34.121929195540716,3,5,288820,2.4384590692219805,0,1525,Healthy
1524,2,27.97938408976026,0,0,35023,1.3900816402301677,0,3521,Healthy
14857,26,25.264113277326267,23,6,157221,1.8157128113948129,0,2558,Healthy
28922,60,35.031188174545996,11,2,300710,2.721346131825297,4,1458,Healthy
23127,46,35.05489918139601,0,0,218758,2.4523134629962176,4,1954,Healthy
41226,82,46.73068164915725,26,2,403319,3.0072937203203534,11,642,Degrading
29122,62,31.312270661946947,14,1,302288,2.5798929934143393,5,1467,Healthy
17681,36,33.785569710285934,0,0,193705,2.0308424104964846,0,2282,Healthy
13097,26,33.39659367615324,0,0,123038,1.775643318883339,2,2761,Healthy
24403,44,30.310206321869124,0,0,242502,2.7710646169313087,1,1926,Healthy
32459,60,40.705309811361474,22,0,311542,2.693591804146432,8,1291,Degrading
24104,52,33.69115881499448,10,0,243314,2.5718852426384897,0,1838,Healthy
26371,54,31.34165799511469,0,0,277955,2.781445294892681,12,1621,Healthy
37595,77,32.62601879668106,8,7,378646,2.712493759702871,12,894,Degrading
18381,33,33.25970701315775,0,6,158086,1.7575073413948326,5,2413,Healthy
21136,41,35.76805046851247,6,1,195985,1.9384117822801121,0,2094,Healthy
5905,13,35.66151082112375,0,0,54123,1.7006621534844795,0,3203,Healthy
9179,20,26.994012017122202,0,0,101201,1.6096950360125066,0,2934,Healthy
13424,28,35.77191615404588,0,5,122563,2.0913003089193034,11,2775,Healthy
46747,93,37.40332279287594,77,6,468832,3.752556175618746,23,286,Critical
40101,83,28.77518948360023,39,11,389390,3.4119865790382575,6,584,Degrading
16726,35,38.527212453195716,10,4,164842,2.1490732450661105,0,2394,Healthy
1888,2,29.44834884174853,2,4,7542,1.313009412048371,0,3507,Healthy
16854,32,34.30903953017206,4,3,142305,2.1866312979860365,2,2454,Healthy
30926,60,34.854322929486976,18,2,315459,2.8404835166420956,6,1406,Degrading
18756,40,29.202360709857878,0,0,189786,2.112141713552135,2,2238,Healthy
0,1,38.39439279066969,0,2,6559,1.5182792906897957,0,3632,Healthy
30238,59,43.539714322857904,13,0,289534,2.761949290514757,4,1458,Degrading
37907,77,34.21174297766598,7,7,374202,3.187635033837558,11,888,Degrading
47683,93,50.964474244642645,84,16,488486,3.6537769127254616,24,95,Critical
39336,74,37.391207799618726,41,8,366316,3.0838825338049056,10,876,Degrading
11673,26,32.14891170811661,0,1,116543,1.6927472485149875,3,2819,Healthy
39934,80,28.472892998120237,22,7,404999,3.114664326519829,11,645,Degrading
26054,50,31.112527290908538,0,1,245914,2.1463943359113276,3,1841,Healthy
14562,26,36.81297128247819,0,2,127616,2.047049033333374,0,2649,Healthy
36781,73,39.18673408624736,16,0,377886,2.9889285339201717,6,1041,Degrading
702,5,28.645825818091083,0,0,36626,1.7649617066732592,0,3570,Healthy
40344,75,37.45453172238298,26,9,379220,2.703033227501679,12,841,Degrading
31106,60,42.256176509701845,10,3,283118,2.552219657780564,13,1417,Degrading
18607,37,38.22530329710678,4,0,179193,1.8828127370700931,0,2315,Healthy
20774,42,36.609106925438425,3,0,209478,2.272686775262182,4,2090,Healthy
24562,49,26.64139482697311,4,0,259781,2.476463925913274,0,1784,Healthy
29560,56,42.73154239121172,23,1,287247,2.9886339990858013,6,1516,Healthy
32801,64,36.622804833878334,0,1,319887,2.936562018320415,0,1352,Degrading
6309,19,38.695371033137135,0,0,70060,1.3553252893002279,0,3081,Healthy
38121,80,31.148986410990684,28,5,391990,3.1458077471163737,11,724,Degrading
35648,73,27.721611010333106,16,4,366714,3.6289009950257474,4,1008,Degrading
8023,20,32.900336511186396,7,0,86330,1.8079538203927326,5,2987,Healthy
48145,92,37.20260776905407,82,13,463826,3.67498726976519,34,184,Critical
2865,4,28.494791755108107,9,0,15679,1.8124358081025276,1,3490,Healthy
41075,80,37.2555710929504,27,10,411814,2.733854464793907,33,623,Degrading
8622,27,27.81615134932016,5,6,115159,1.761345500687976,0,2789,Healthy
18436,39,25.904616291753236,7,0,190465,2.3324198738170185,0,2320,Healthy
27144,53,37.91551458983985,10,0,269650,2.8665864228457925,0,1772,Healthy
1224,3,29.04226776983566,12,0,19365,1.2831097009100878,2,3541,Healthy
14135,25,31.93243930032564,0,0,137153,1.8436134968321511,5,2618,Healthy
28685,59,36.523700310473075,16,1,307749,2.7837195387968254,1,1456,Degrading
48500,94,36.53419251522456,101,16,472728,3.375645674795531,29,141,Critical
28239,58,41.9849231699356,0,3,264240,2.3968128998246168,6,1615,Healthy
45081,91,34.32368748938318,58,6,459893,3.5056461832279897,23,397,Critical
35355,75,46.24907009479754,21,5,362163,2.6843299780084307,7,1033,Degrading
14130,28,32.59338493695202,7,0,143332,1.9472150430628516,0,2647,Healthy
7359,13,28.502153630770945,6,0,67065,1.2193170421274542,0,3255,Healthy
12157,22,28.980434731835246,0,1,115754,1.9853568110043518,6,2710,Healthy
10299,23,26.545900037555715,2,0,112068,2.012511839859589,0,2791,Healthy
12370,23,25.460992166612673,0,0,137402,1.7540357798243817,0,2718,Healthy
10920,19,37.79741870843441,3,0,99896,1.560098392345059,7,2890,Healthy
34142,71,34.36376322075946,23,6,360580,3.3740662088651137,4,925,Degrading
43673,93,31.171294886446262,52,8,457944,3.51240729583851,14,414,Critical
7578,18,37.84463004148598,0,1,71827,1.6381762451629764,0,3018,Healthy
11958,27,34.79303932841,9,5,122715,1.8824374118777092,10,2640,Healthy
22100,45,42.332732456854714,0,0,243464,2.235045920732616,0,1916,Healthy
16330,34,31.19696257067978,0,0,181811,2.1430211123785523,5,2370,Healthy
28238,58,35.3249619664846,2,2,274336,2.6761626055234857,10,1576,Healthy
23671,49,37.78515117799824,5,0,241409,2.71118191388699,2,1872,Healthy
22509,47,33.8834687813333,0,0,243155,2.5936169994285767,0,1798,Healthy
16253,31,38.3138007440221,11,0,162457,1.6075683023473522,0,2550,Healthy
28494,53,36.23766466601172,0,0,286123,2.4967123868775745,0,1698,Healthy
21390,39,35.87820962510716,0,0,205758,2.356732640044977,0,2114,Healthy
11846,22,32.43475089180015,20,0,112081,1.9366849032319302,0,2710,Healthy
5489,11,33.57595176402076,6,0,56782,1.7434966301763621,0,3217,Healthy
3178,1,30.64578144285457,16,0,33271,1.501038113179545,3,3450,Healthy
38140,76,30.8589723200814,11,8,357469,3.143790687076576,8,922,Degrading
5910,15,29.374087137432873,0,0,69073,1.4855147556528818,0,3143,Healthy
14462,25,32.98871318200885,0,0,116761,1.561631211857508,3,2716,Healthy
13570,25,38.1990856562142,0,0,116573,1.7213940257049276,0,2737,Healthy
5555,14,37.831996924158105,0,1,63146,1.3230057937512554,4,3185,Healthy
39056,76,39.14584555665966,18,10,376299,3.207467734570482,10,818,Degrading
13801,27,30.90661025979123,14,2,121468,1.8305187620029943,0,2680,Healthy
38557,78,42.47768752314448,26,5,410152,3.293872917836975,9,829,Degrading
38910,77,37.83825696784415,33,5,393246,2.8503081358570794,10,731,Degrading
28842,57,27.35930731763397,9,0,276562,2.3008307303336273,4,1606,Healthy
33464,62,34.22443230653367,3,12,315883,2.7283938967392167,12,1322,Degrading
13412,29,38.93315545129305,0,0,150663,1.8499533327797493,0,2656,Healthy
12106,22,32.939712570436,0,0,118106,1.5743665180960116,4,2772,Healthy
20391,40,39.6499794730683,1,1,210475,2.5053551234518188,0,2169,Healthy
10694,23,31.58383437118493,19,0,127831,1.920114361950756,17,2727,Healthy
39975,80,36.935874881210225,36,11,393007,3.080876474840614,9,723,Degrading
50449,98,35.31569415841754,108,17,486812,3.4154457623417183,43,24,Critical
11775,22,26.49534377338828,0,0,127324,1.9978930984648016,0,2811,Healthy
42240,84,32.70169412582876,33,1,404254,3.350029940871703,19,612,Degrading
25886,54,34.00255543679717,0,3,247025,2.491516111665557,7,1702,Healthy
1672,3,27.77424968643168,0,0,27574,1.7365258145121603,1,3507,Healthy
39350,74,40.82544507756572,14,4,392078,3.004162240611843,2,838,Degrading
10640,22,38.25919691895014,2,0,121076,1.6092587237918414,0,2902,Healthy
8837,16,34.540169975883536,3,2,77461,1.208071913499959,1,3075,Healthy
50239,97,36.80752962586984,109,13,493342,4.174635460354245,38,0,Critical
21963,43,35.39784945614349,0,0,217541,2.4740609004492633,1,2030,Healthy
36334,68,37.1813843224383,34,0,346519,3.1496543225327525,3,1041,Degrading
48270,96,38.74869665500646,77,23,492727,3.701614820379428,42,141,Critical
40252,81,36.35924490805785,29,7,413014,2.9223363258586024,19,654,Degrading
27420,55,38.93295566957064,0,0,263062,2.5554537310706045,2,1662,Healthy
39168,79,33.47757954496277,3,13,386682,3.23200511351511,13,816,Degrading
38879,76,51.42475246826102,14,12,364855,2.900488855929362,1,852,Degrading
3089,13,37.45668999461911,0,1,48217,1.4078304215719313,0,3318,Healthy
13082,28,25.724000867998743,4,6,132836,1.8998048521248225,3,2779,Healthy
25050,49,33.398798746832455,26,5,238008,2.429621974073983,4,1874,Healthy
15035,34,26.23697916070566,6,7,136418,2.057700716355281,0,2582,Healthy
6511,13,28.352605287227046,0,0,86455,1.698266670083836,6,3164,Healthy
27116,50,29.229046689183416,0,0,240545,2.592991283519483,0,1767,Healthy
23271,45,38.353733653562244,15,0,214219,2.4812730400783076,0,2011,Healthy
50500,98,46.075715762380696,93,24,507915,3.6207947225066035,42,10,Critical
4322,9,33.16082615120015,2,1,58097,1.7120496522520483,0,3281,Healthy
50465,100,43.63155028188526,106,17,496591,3.591807955502102,38,36,Critical
39684,81,34.11345822169209,22,2,371020,3.307518909135787,3,863,Degrading
41326,84,34.857907874203605,24,0,414930,3.6606806390156605,6,716,Degrading
14378,24,37.18261854995682,0,0,127544,1.7206703987198184,7,2724,Healthy
41792,89,43.79131843969642,43,12,443295,3.849476480620318,23,436,Critical
29633,60,37.406369274551885,8,0,294905,2.6122992003918974,6,1567,Healthy
15856,37,40.04570171952787,0,0,191455,2.354336184000454,4,2355,Healthy
21069,41,39.88414486751995,1,0,218946,2.1084656801063906,9,2091,Healthy
43999,84,43.72361587339829,45,5,430816,3.4655280473821124,18,530,Critical
15412,33,27.02671094497187,0,0,153871,1.947539164055003,6,2453,Healthy
19522,41,28.21445275241768,0,2,213671,2.392416745759532,6,2134,Healthy
40474,83,33.8631321783502,29,0,403030,2.9965708346454387,10,667,Degrading
33156,68,36.90271909938548,22,4,342739,2.4743799201343615,5,1178,Degrading
38581,75,32.629928933655485,34,14,390682,3.177614899007459,14,806,Degrading
29850,59,31.300627956516813,30,0,289109,2.5840759655784935,7,1444,Healthy
12410,23,34.18134687501048,1,0,112879,1.5693558293457635,9,2776,Healthy
39254,79,47.32276959064147,17,10,398085,3.126490916486625,7,799,Degrading
31929,61,37.82758544369725,2,12,303121,3.013140562285209,0,1394,Degrading
27618,53,42.56392249544378,0,4,281988,2.3075843644717353,7,1610,Healthy
11182,18,33.87803950729576,5,0,103787,1.8145607017629577,3,2931,Healthy
36651,73,32.56262232756921,17,8,372491,3.2295059066242473,2,1074,Degrading
20145,36,31.90844181345127,0,4,189937,1.8905352919563931,1,2329,Healthy
37920,81,44.13845154645985,26,6,401026,3.0805125731447833,24,710,Degrading
17411,32,36.80588910525675,4,0,163384,2.2101740273892667,3,2430,Healthy
13093,28,32.299330053948,0,0,129376,2.2210299769725688,7,2522,Healthy
48044,92,36.95104255111358,91,16,473985,3.830935431674496,34,187,Critical
2913,11,29.440273202025764,0,2,45816,1.3056318053896785,5,3319,Healthy
18523,37,32.52992414878023,0,1,205569,2.158916816000034,3,2200,Healthy
910,3,22.36094916946997,3,0,17532,1.2476343446136735,0,3535,Healthy
25082,47,47.00551542328046,0,0,233325,2.1854296041554315,0,2009,Healthy
40639,76,38.66288938704801,24,10,405388,3.257623172491868,14,723,Degrading
18134,30,37.26591362434763,0,4,175705,1.8578580687231554,0,2383,Healthy
40771,80,38.172203438296584,31,12,406305,2.7028457280794984,11,749,Degrading
38686,77,41.57539549704616,16,14,378843,2.990374150101565,11,938,Degrading
47753,96,31.164904301638572,91,13,461542,3.6198197319959777,43,64,Critical
26750,52,31.017277245722383,0,7,268447,2.464233627668527,7,1694,Healthy
47642,99,35.98259330056768,80,16,504240,3.381367038086703,38,103,Critical
38875,80,32.218921637371935,27,2,395671,3.0348734453589348,17,723,Degrading
11478,21,26.599027217346688,10,7,117920,1.835327129526295,0,2844,Healthy
36554,71,40.91194135175247,11,0,345640,2.9099431968560427,15,1057,Degrading
9921,15,36.97456614244702,2,8,97197,1.6722229616263256,0,2998,Healthy
15478,27,34.81280978490374,0,1,129404,1.5280482734372758,5,2618,Healthy
3510,2,32.70989362866263,2,1,18151,1.124400321094741,5,3368,Healthy
9648,27,33.097143115901304,1,0,111465,1.8399996675910848,4,2797,Healthy
26748,51,34.886335935413236,0,6,275378,2.58400142611169,0,1777,Healthy
35877,69,34.25461884606266,14,2,341593,2.860382539353092,6,1112,Degrading
12713,25,29.853447150926538,0,0,130455,1.5174851738709534,0,2718,Healthy
32887,69,36.63030996016568,11,0,334412,2.8487826182108016,0,1221,Degrading
11558,27,29.517360781930122,10,2,148237,1.707207535825619,1,2660,Healthy
32383,64,38.055071116293796,10,5,325908,2.862597691231071,5,1265,Degrading
27676,53,44.0665621817717,12,4,277195,2.687838056566769,7,1613,Healthy
47046,95,37.29413489308329,85,18,478748,3.926429027681674,39,200,Critical
25834,50,36.16079740549583,0,0,233245,1.9024119872019145,0,1803,Healthy
47005,93,42.167297541292115,78,14,464756,3.6362379186226694,22,120,Critical
38973,78,38.0573511275997,28,5,411069,3.013327803656034,17,718,Degrading
41048,82,32.64916015054007,23,5,414496,2.76987635508861,10,705,Degrading
22506,42,29.000193563015365,1,2,229193,2.4564702212587335,0,1966,Healthy
3228,6,37.093195934189794,0,0,39915,1.319948049585007,0,3353,Healthy
37895,79,35.59768475672233,14,4,376320,2.9671180346453583,2,919,Degrading
30818,62,38.04458425772772,2,0,280194,2.7207813024522873,1,1419,Degrading
47807,93,35.299755594568936,90,25,480983,3.7696445284190694,32,82,Critical
23063,50,36.79662979690375,18,6,231360,2.266170798040039,0,1937,Healthy
45116,89,37.65227153661107,66,9,457177,3.3727782073007258,26,317,Critical
13466,31,41.25107760873168,0,4,156830,1.9929373686646612,6,2608,Healthy
5419,10,32.464684946964944,0,0,66270,1.6654639667792115,2,3173,Healthy
23516,44,39.3502996941545,13,8,219010,2.2863958256308337,0,1987,Healthy
23734,50,33.274656598304915,0,0,238743,2.3357881443890376,0,1873,Healthy
6264,11,33.687709003572785,8,11,56599,1.6239823883947329,0,3234,Healthy
7421,13,29.24915012794817,0,0,61380,1.9505123208245134,0,3093,Healthy
37838,73,35.20344387274382,15,0,364462,3.1162955208358247,9,964,Degrading
10162,17,41.86042202908451,0,0,82593,1.848145547950216,1,2991,Healthy
28248,60,33.58660260085685,17,0,318195,2.491486645558337,10,1503,Healthy
31156,63,35.483079951264855,32,2,321018,3.0034757866063564,0,1378,Degrading
43842,87,45.62646104550125,22,0,446985,3.080819358746223,12,503,Critical
5195,8,28.037326726616524,0,3,60545,1.527033128287885,0,3306,Healthy
24504,49,28.584446775758856,0,0,251670,2.2858487982930775,0,1911,Healthy
41419,85,45.29195208321223,18,8,412385,3.1821569974107633,21,573,Degrading
23999,44,32.624196625516475,0,4,218218,2.497091594456238,4,1940,Healthy
34671,70,38.994351742422694,0,2,344790,2.644157981535179,7,1117,Degrading
43390,86,42.23852610518706,60,4,428214,3.348249684449304,13,515,Critical
2115,1,30.261781908118923,6,0,16516,1.2309816794626727,3,3473,Healthy
13141,20,32.381993284103984,3,0,118061,1.5218830274199855,0,2818,Healthy
36774,71,39.227202936613466,16,4,356182,3.27756185892127,10,1043,Degrading
44017,90,43.424465783558844,30,7,435061,3.364351347016571,21,526,Critical
31140,63,41.50781059913289,14,0,319162,2.5581813103625635,0,1251,Degrading
16638,33,36.718293404818255,6,6,180206,1.9436124203788974,0,2408,Healthy
21249,44,36.503615072073664,0,1,235741,2.3916583597198358,0,2056,Healthy
676,2,29.318414338942297,12,0,0,1.2939617387476468,0,3645,Healthy
36557,75,43.18540968953842,25,3,372916,2.891636245711566,0,1001,Degrading
28535,60,37.92635062017422,7,0,282811,2.589416633937711,0,1546,Healthy
29357,57,43.16481519406186,0,0,280201,2.7233595046762376,4,1581,Healthy
47323,95,33.923188066009764,71,7,487397,3.8396818893328515,23,203,Critical
